date,amount,emp_id,vendor,category,department
2024-05-16,2980,OPS0014,Uber,Food,Operations
2024-05-16,2387,OPS0015,Flipkart,Electronics,Operations
2024-05-16,2439,OPS0016,Amazon,Software,Operations
2024-05-16,3307,OPS0017,Uber,Electronics,Operations
2024-05-16,1365,OPS0018,Amazon,Software,Operations
2024-05-16,3414,OPS0019,Uber,Electronics,Operations
2024-05-16,59511,OPS0020,Amazon,Electronics,Operations
2024-05-16,2392,OPS0021,Swiggy,Electronics,Operations
2024-05-16,2891,OPS0022,Uber,Travel,Operations
2024-05-16,1314,OPS0023,Swiggy,Software,Operations
2024-05-16,1560,OPS0024,Uber,Electronics,Operations
2024-05-16,3077,OPS0025,MakeMyTrip,Software,Operations
2024-05-16,2012,OPS0026,Flipkart,Software,Operations
2024-05-16,3291,OPS0027,Amazon,Food,Operations
2024-05-16,2729,OPS0028,Amazon,Travel,Operations
2024-05-16,131622,OPS0029,Uber,Food,Operations
2024-05-16,392,OPS0030,Swiggy,Travel,Operations
2024-05-16,240,OPS0031,MakeMyTrip,Office,Operations
2024-05-16,128405,OPS0032,Swiggy,Food,Operations
2024-05-16,2328,OPS0033,Flipkart,Travel,Operations
2024-05-16,3752,OPS0034,Flipkart,Travel,Operations
2024-05-16,3335,OPS0035,Flipkart,Food,Operations
2024-05-16,3294,OPS0036,Swiggy,Software,Operations
2024-05-16,3009,OPS0037,Amazon,Software,Operations
2024-05-16,1262,OPS0038,Amazon,Software,Operations
2024-05-16,1091,OPS0039,Swiggy,Travel,Operations
2024-05-16,982,OPS0040,Flipkart,Office,Operations
2024-05-16,173725,OPS0041,Uber,Office,Operations
2024-05-16,3940,OPS0042,MakeMyTrip,Travel,Operations
2024-05-16,3784,OPS0043,Swiggy,Travel,Operations
2024-05-16,3017,OPS0044,Amazon,Office,Operations
2024-05-16,2544,OPS0045,Flipkart,Software,Operations
2024-05-16,3041,OPS0046,MakeMyTrip,Electronics,Operations
2024-05-16,3057,OPS0047,Swiggy,Office,Operations
2024-05-16,1099,OPS0048,Amazon,Travel,Operations
2024-05-16,1774,OPS0049,Amazon,Electronics,Operations
2024-05-16,2017,OPS0050,MakeMyTrip,Food,Operations
2024-05-17,1687,FIN0001,Amazon,Office,Finance
2024-05-17,2434,FIN0002,Amazon,Electronics,Finance
2024-05-17,3236,FIN0003,Uber,Software,Finance
2024-05-17,3605,FIN0004,MakeMyTrip,Food,Finance
2024-05-17,3715,FIN0005,Amazon,Travel,Finance
2024-05-17,2297,FIN0006,Swiggy,Electronics,Finance
2024-05-17,130874,FIN0007,Uber,Software,Finance
2024-05-17,1211,FIN0008,Uber,Office,Finance
2024-05-17,2889,FIN0009,MakeMyTrip,Electronics,Finance
2024-05-17,1323,FIN0010,Swiggy,Office,Finance
2024-05-17,1521,FIN0011,Amazon,Electronics,Finance
2024-05-17,15789,FIN0012,Amazon,Food,Finance
2024-05-17,2074,FIN0013,Amazon,Office,Finance
2024-05-17,2079,FIN0014,Flipkart,Software,Finance
2024-05-17,3284,FIN0015,Flipkart,Travel,Finance
2024-05-17,1958,FIN0016,MakeMyTrip,Travel,Finance
2024-05-17,2894,FIN0017,Uber,Software,Finance
2024-05-17,1646,FIN0018,MakeMyTrip,Software,Finance
2024-05-17,1343,FIN0019,Flipkart,Electronics,Finance
2024-05-17,1985,FIN0020,Swiggy,Office,Finance
2024-05-17,2194,FIN0021,MakeMyTrip,Software,Finance
2024-05-17,25135,FIN0022,Flipkart,Travel,Finance
2024-05-17,1170,FIN0023,Swiggy,Travel,Finance
2024-05-17,3057,FIN0024,Swiggy,Electronics,Finance
2024-05-17,476,FIN0025,MakeMyTrip,Travel,Finance
2024-05-17,1175,FIN0026,MakeMyTrip,Software,Finance
2024-05-17,1633,FIN0027,MakeMyTrip,Travel,Finance
2024-05-17,1293,FIN0028,MakeMyTrip,Travel,Finance
2024-05-17,2134,FIN0029,Uber,Travel,Finance
2024-05-17,1415,FIN0030,Flipkart,Food,Finance
2024-05-17,3560,FIN0031,Amazon,Electronics,Finance
2024-05-17,1438,FIN0032,Amazon,Software,Finance
2024-05-17,2147,FIN0033,Swiggy,Software,Finance
2024-05-17,896,FIN0034,Swiggy,Office,Finance
2024-05-17,1421,FIN0035,Uber,Food,Finance
2024-05-17,1423,FIN0036,Uber,Electronics,Finance
2024-05-17,3882,FIN0037,Uber,Food,Finance
2024-05-17,542,FIN0038,Amazon,Food,Finance
2024-05-17,2731,FIN0039,Swiggy,Food,Finance
2024-05-17,2762,FIN0040,Swiggy,Food,Finance
2024-05-17,1921,FIN0041,Swiggy,Office,Finance
2024-05-17,557,FIN0042,MakeMyTrip,Software,Finance
2024-05-17,1482,FIN0043,Flipkart,Office,Finance
2024-05-17,3902,FIN0044,Swiggy,Electronics,Finance
2024-05-17,2454,FIN0045,Flipkart,Office,Finance
2024-05-17,610,FIN0046,Amazon,Travel,Finance
2024-05-17,2541,FIN0047,Uber,Food,Finance
2024-05-17,3514,FIN0048,Flipkart,Office,Finance
2024-05-17,3399,FIN0049,Swiggy,Office,Finance
2024-05-17,3496,FIN0050,MakeMyTrip,Software,Finance
2024-05-17,3698,IT0001,Flipkart,Office,IT
2024-05-17,1678,IT0002,Flipkart,Food,IT
2024-05-17,2449,IT0003,MakeMyTrip,Electronics,IT
2024-05-17,2090,IT0004,MakeMyTrip,Electronics,IT
2024-05-17,2740,IT0005,Swiggy,Travel,IT
2024-05-17,1136,IT0006,Flipkart,Food,IT
2024-05-17,460,IT0007,Swiggy,Travel,IT
2024-05-17,3876,IT0008,Amazon,Travel,IT
2024-05-17,1095,IT0009,MakeMyTrip,Software,IT
2024-05-17,311,IT0010,Amazon,Electronics,IT
2024-05-17,1288,IT0011,Uber,Software,IT
2024-05-17,3187,IT0012,MakeMyTrip,Office,IT
2024-05-17,3048,IT0013,Uber,Electronics,IT
2024-05-17,2792,IT0014,Swiggy,Travel,IT
2024-05-17,3055,IT0015,Uber,Software,IT
2024-05-17,1857,IT0016,MakeMyTrip,Software,IT
2024-05-17,2629,IT0017,Swiggy,Electronics,IT
2024-05-17,847,IT0018,Flipkart,Food,IT
2024-05-17,1566,IT0019,Amazon,Electronics,IT
2024-05-17,1077,IT0020,MakeMyTrip,Office,IT
2024-05-17,1457,IT0021,Flipkart,Software,IT
2024-05-17,3057,IT0022,Swiggy,Food,IT
2024-05-17,2036,IT0023,Flipkart,Office,IT
2024-05-17,2940,IT0024,Swiggy,Food,IT
2024-05-17,840,IT0025,Flipkart,Travel,IT
2024-05-17,2807,IT0026,MakeMyTrip,Office,IT
2024-05-17,484,IT0027,Swiggy,Travel,IT
2024-05-17,1650,IT0028,Swiggy,Office,IT
2024-05-17,906,IT0029,Amazon,Office,IT
2024-05-17,3644,IT0030,MakeMyTrip,Office,IT
2024-05-17,1552,IT0031,Uber,Office,IT
2024-05-17,2069,IT0032,Swiggy,Office,IT
2024-05-17,1194,IT0033,MakeMyTrip,Office,IT
2024-05-17,453,IT0034,Uber,Office,IT
2024-05-17,3814,IT0035,Amazon,Software,IT
2024-05-17,2405,IT0036,Amazon,Electronics,IT
2024-05-17,383,IT0037,Flipkart,Travel,IT
2024-05-17,2789,IT0038,Uber,Electronics,IT
2024-05-17,1593,IT0039,Swiggy,Electronics,IT
2024-05-17,3409,IT0040,Uber,Software,IT
2024-05-17,3762,IT0041,Flipkart,Office,IT
2024-05-17,1911,IT0042,Flipkart,Food,IT
2024-05-17,3760,IT0043,MakeMyTrip,Software,IT
2024-05-17,2145,IT0044,MakeMyTrip,Software,IT
2024-05-17,3021,IT0045,Uber,Software,IT
2024-05-17,426,IT0046,Flipkart,Electronics,IT
2024-05-17,3945,IT0047,Amazon,Software,IT
2024-05-17,2126,IT0048,MakeMyTrip,Travel,IT
2024-05-17,1257,IT0049,MakeMyTrip,Software,IT
2024-05-17,3480,IT0050,Flipkart,Travel,IT
2024-05-17,1899,HR0001,Amazon,Travel,HR
2024-05-17,924,HR0002,MakeMyTrip,Software,HR
2024-05-17,1772,HR0003,Amazon,Travel,HR
2024-05-17,3772,HR0004,Amazon,Travel,HR
2024-05-17,3138,HR0005,Amazon,Office,HR
2024-05-17,3413,HR0006,MakeMyTrip,Travel,HR
2024-05-17,2906,HR0007,Amazon,Electronics,HR
2024-05-17,991,HR0008,MakeMyTrip,Electronics,HR
2024-05-17,2934,HR0009,Uber,Office,HR
2024-05-17,104235,HR0010,Flipkart,Food,HR
2024-05-17,939,HR0011,Uber,Office,HR
2024-05-17,392,HR0012,Amazon,Travel,HR
2024-05-17,3552,HR0013,Swiggy,Office,HR
2024-05-17,3556,HR0014,Swiggy,Software,HR
2024-05-17,3325,HR0015,MakeMyTrip,Software,HR
2024-05-17,2098,HR0016,Swiggy,Electronics,HR
2024-05-17,2499,HR0017,Swiggy,Food,HR
2024-05-17,3833,HR0018,Flipkart,Electronics,HR
2024-05-17,2982,HR0019,Flipkart,Travel,HR
2024-05-17,3000,HR0020,Amazon,Software,HR
2024-05-17,2912,HR0021,Flipkart,Software,HR
2024-05-17,1423,HR0022,Swiggy,Electronics,HR
2024-05-17,2034,HR0023,Amazon,Travel,HR
2024-05-17,2058,HR0024,MakeMyTrip,Office,HR
2024-05-17,3974,HR0025,Uber,Travel,HR
2024-05-17,216,HR0026,Uber,Electronics,HR
2024-05-17,2572,HR0027,Flipkart,Office,HR
2024-05-17,553,HR0028,Amazon,Software,HR
2024-05-17,1897,HR0029,Swiggy,Office,HR
2024-05-17,385,HR0030,Flipkart,Travel,HR
2024-05-17,3651,HR0031,Flipkart,Electronics,HR
2024-05-17,302,HR0032,Amazon,Office,HR
2024-05-17,2148,HR0033,MakeMyTrip,Electronics,HR
2024-05-17,1142,HR0034,Flipkart,Food,HR
2024-05-17,2865,HR0035,MakeMyTrip,Travel,HR
2024-05-17,2168,HR0036,MakeMyTrip,Food,HR
2024-05-17,2858,HR0037,MakeMyTrip,Office,HR
2024-05-17,3447,HR0038,Uber,Software,HR
2024-05-17,713,HR0039,Uber,Software,HR
2024-05-17,720,HR0040,Flipkart,Software,HR
2024-05-17,1386,HR0041,Flipkart,Travel,HR
2024-05-17,2721,HR0042,Flipkart,Travel,HR
2024-05-17,66947,HR0043,Uber,Office,HR
2024-05-17,351,HR0044,Swiggy,Office,HR
2024-05-17,2191,HR0045,Amazon,Software,HR
2024-05-17,1656,HR0046,MakeMyTrip,Food,HR
2024-05-17,1817,HR0047,Flipkart,Travel,HR
2024-05-17,1715,HR0048,Amazon,Travel,HR
2024-05-17,27046,HR0049,Swiggy,Office,HR
2024-05-17,2854,HR0050,MakeMyTrip,Food,HR
2024-05-17,611,OPS0001,Uber,Software,Operations
2024-05-17,2062,OPS0002,Flipkart,Office,Operations
2024-05-17,889,OPS0003,Swiggy,Software,Operations
2024-05-17,2786,OPS0004,Amazon,Office,Operations
2024-05-17,3055,OPS0005,Uber,Software,Operations
2024-05-17,3211,OPS0006,Flipkart,Software,Operations
2024-05-17,1603,OPS0007,Swiggy,Travel,Operations
2024-05-17,400,OPS0008,Flipkart,Travel,Operations
2024-05-17,1229,OPS0009,Swiggy,Electronics,Operations
2024-05-17,2207,OPS0010,MakeMyTrip,Food,Operations
2024-05-17,1732,OPS0011,Swiggy,Electronics,Operations
2024-05-17,91591,OPS0012,Uber,Office,Operations
2024-05-17,1544,OPS0013,Amazon,Software,Operations
2024-05-17,1941,OPS0014,Flipkart,Food,Operations
2024-05-17,3370,OPS0015,MakeMyTrip,Electronics,Operations
2024-05-17,1106,OPS0016,Amazon,Food,Operations
2024-05-17,3308,OPS0017,Uber,Electronics,Operations
2024-05-17,1375,OPS0018,Uber,Software,Operations
2024-05-17,2605,OPS0019,Flipkart,Office,Operations
2024-05-17,1159,OPS0020,Amazon,Travel,Operations
2024-05-17,416,OPS0021,Uber,Office,Operations
2024-05-17,1109,OPS0022,Flipkart,Food,Operations
2024-05-17,1934,OPS0023,Swiggy,Electronics,Operations
2024-05-17,3598,OPS0024,Amazon,Office,Operations
2024-05-17,3449,OPS0025,MakeMyTrip,Software,Operations
2024-05-17,3343,OPS0026,MakeMyTrip,Travel,Operations
2024-05-17,1756,OPS0027,Flipkart,Electronics,Operations
2024-05-17,1358,OPS0028,Flipkart,Office,Operations
2024-05-17,3604,OPS0029,Amazon,Office,Operations
2024-05-17,883,OPS0030,Uber,Software,Operations
2024-05-17,272,OPS0031,Flipkart,Office,Operations
2024-05-17,678,OPS0032,Flipkart,Food,Operations
2024-05-17,858,OPS0033,Amazon,Software,Operations
2024-05-17,1567,OPS0034,Amazon,Electronics,Operations
2024-05-17,261,OPS0035,Flipkart,Travel,Operations
2024-05-17,546,OPS0036,Flipkart,Travel,Operations
2024-05-17,3485,OPS0037,Swiggy,Software,Operations
2024-05-17,2887,OPS0038,MakeMyTrip,Travel,Operations
2024-05-17,1978,OPS0039,Swiggy,Food,Operations
2024-05-17,1516,OPS0040,Flipkart,Electronics,Operations
2024-05-17,3648,OPS0041,MakeMyTrip,Office,Operations
2024-05-17,238,OPS0042,Swiggy,Travel,Operations
2024-05-17,614,OPS0043,Uber,Electronics,Operations
2024-05-17,1746,OPS0044,Flipkart,Office,Operations
2024-05-17,40717,OPS0045,Flipkart,Travel,Operations
2024-05-17,315,OPS0046,MakeMyTrip,Electronics,Operations
2024-05-17,991,OPS0047,Flipkart,Software,Operations
2024-05-17,1377,OPS0048,Swiggy,Software,Operations
2024-05-17,3255,OPS0049,Amazon,Food,Operations
2024-05-17,1008,OPS0050,Swiggy,Food,Operations
2024-05-18,579,FIN0001,Uber,Software,Finance
2024-05-18,1008,FIN0002,Uber,Office,Finance
2024-05-18,1689,FIN0003,MakeMyTrip,Food,Finance
2024-05-18,3215,FIN0004,Swiggy,Travel,Finance
2024-05-18,366,FIN0005,Swiggy,Software,Finance
2024-05-18,2951,FIN0006,Amazon,Food,Finance
2024-05-18,174077,FIN0007,Amazon,Office,Finance
2024-05-18,2867,FIN0008,Uber,Electronics,Finance
2024-05-18,606,FIN0009,MakeMyTrip,Software,Finance
2024-05-18,3251,FIN0010,Uber,Software,Finance
2024-05-18,90849,FIN0011,Uber,Software,Finance
2024-05-18,2502,FIN0012,MakeMyTrip,Food,Finance
2024-05-18,565,FIN0013,Amazon,Food,Finance
2024-05-18,2013,FIN0014,Flipkart,Office,Finance
2024-05-18,198474,FIN0015,MakeMyTrip,Electronics,Finance
2024-05-18,729,FIN0016,Flipkart,Travel,Finance
2024-05-18,2363,FIN0017,MakeMyTrip,Office,Finance
2024-05-18,1841,FIN0018,MakeMyTrip,Food,Finance
2024-05-18,1255,FIN0019,Uber,Travel,Finance
2024-05-18,3668,FIN0020,Swiggy,Software,Finance
2024-05-18,556,FIN0021,Swiggy,Travel,Finance
2024-05-18,1606,FIN0022,Amazon,Travel,Finance
2024-05-18,571,FIN0023,Flipkart,Office,Finance
2024-05-18,3944,FIN0024,MakeMyTrip,Food,Finance
2024-05-18,3636,FIN0025,Uber,Travel,Finance
2024-05-18,3863,FIN0026,Flipkart,Travel,Finance
2024-05-18,676,FIN0027,Flipkart,Electronics,Finance
2024-05-18,2841,FIN0028,Swiggy,Software,Finance
2024-05-18,3982,FIN0029,Swiggy,Travel,Finance
2024-05-18,1027,FIN0030,Flipkart,Electronics,Finance
2024-05-18,1685,FIN0031,Uber,Software,Finance
2024-05-18,3096,FIN0032,Swiggy,Food,Finance
2024-05-18,2902,FIN0033,MakeMyTrip,Food,Finance
2024-05-18,764,FIN0034,Uber,Office,Finance
2024-05-18,2172,FIN0035,Swiggy,Software,Finance
2024-05-18,3281,FIN0036,MakeMyTrip,Software,Finance
2024-05-18,773,FIN0037,Uber,Travel,Finance
2024-05-18,2787,FIN0038,Uber,Food,Finance
2024-05-18,261,FIN0039,Uber,Food,Finance
2024-05-18,2852,FIN0040,Swiggy,Travel,Finance
2024-05-18,168577,FIN0041,Flipkart,Travel,Finance
2024-05-18,3468,FIN0042,Swiggy,Software,Finance
2024-05-18,156977,FIN0043,Flipkart,Office,Finance
2024-05-18,2588,FIN0044,Uber,Food,Finance
2024-05-18,1120,FIN0045,Swiggy,Office,Finance
2024-05-18,997,FIN0046,Flipkart,Electronics,Finance
2024-05-18,3820,FIN0047,Flipkart,Travel,Finance
2024-05-18,2058,FIN0048,Uber,Electronics,Finance
2024-05-18,2265,FIN0049,Amazon,Travel,Finance
2024-05-18,269,FIN0050,Flipkart,Software,Finance
2024-05-18,1538,IT0001,MakeMyTrip,Travel,IT
2024-05-18,1339,IT0002,Flipkart,Travel,IT
2024-05-18,2249,IT0003,MakeMyTrip,Software,IT
2024-05-18,3179,IT0004,MakeMyTrip,Electronics,IT
2024-05-18,3675,IT0005,Swiggy,Food,IT
2024-05-18,3549,IT0006,Amazon,Electronics,IT
2024-05-18,101835,IT0007,Flipkart,Office,IT
2024-05-18,279,IT0008,Uber,Electronics,IT
2024-05-18,132987,IT0009,Flipkart,Office,IT
2024-05-18,2168,IT0010,Amazon,Electronics,IT
2024-05-18,3007,IT0011,Flipkart,Food,IT
2024-05-18,2877,IT0012,Swiggy,Travel,IT
2024-05-18,3661,IT0013,MakeMyTrip,Electronics,IT
2024-05-18,3310,IT0014,Uber,Office,IT
2024-05-18,3651,IT0015,Amazon,Software,IT
2024-05-18,1341,IT0016,Amazon,Software,IT
2024-05-18,1021,IT0017,Swiggy,Travel,IT
2024-05-18,3940,IT0018,Swiggy,Travel,IT
2024-05-18,1303,IT0019,Amazon,Travel,IT
2024-05-18,2322,IT0020,Uber,Electronics,IT
2024-05-18,746,IT0021,Swiggy,Food,IT
2024-05-18,1748,IT0022,MakeMyTrip,Software,IT
2024-05-18,1885,IT0023,Amazon,Office,IT
2024-05-18,1701,IT0024,Swiggy,Food,IT
2024-05-18,3725,IT0025,Flipkart,Travel,IT
2024-05-18,3436,IT0026,Swiggy,Software,IT
2024-05-18,3276,IT0027,Uber,Travel,IT
2024-05-18,1426,IT0028,Amazon,Food,IT
2024-05-18,3084,IT0029,Flipkart,Electronics,IT
2024-05-18,2914,IT0030,Flipkart,Travel,IT
2024-05-18,868,IT0031,Flipkart,Travel,IT
2024-05-18,2883,IT0032,Amazon,Software,IT
2024-05-18,748,IT0033,Flipkart,Software,IT
2024-05-18,2209,IT0034,Flipkart,Food,IT
2024-05-18,1608,IT0035,Amazon,Food,IT
2024-05-18,1485,IT0036,MakeMyTrip,Travel,IT
2024-05-18,1693,IT0037,Uber,Food,IT
2024-05-18,2260,IT0038,MakeMyTrip,Travel,IT
2024-05-18,2992,IT0039,Swiggy,Office,IT
2024-05-18,3367,IT0040,Uber,Office,IT
