date,amount,emp_id,vendor,category,department
2024-02-01,1454,HR0044,Flipkart,Travel,HR
2024-02-01,1187,HR0045,Swiggy,Office,HR
2024-02-01,1863,HR0046,Flipkart,Food,HR
2024-02-01,3387,HR0047,MakeMyTrip,Travel,HR
2024-02-01,3341,HR0048,Flipkart,Food,HR
2024-02-01,638,HR0049,Uber,Food,HR
2024-02-01,3488,HR0050,Amazon,Office,HR
2024-02-01,3321,OPS0001,Flipkart,Software,Operations
2024-02-01,1116,OPS0002,Amazon,Food,Operations
2024-02-01,2326,OPS0003,Amazon,Electronics,Operations
2024-02-01,912,OPS0004,Flipkart,Office,Operations
2024-02-01,1669,OPS0005,Amazon,Electronics,Operations
2024-02-01,135337,OPS0006,MakeMyTrip,Software,Operations
2024-02-01,2272,OPS0007,Flipkart,Travel,Operations
2024-02-01,2010,OPS0008,Swiggy,Software,Operations
2024-02-01,74280,OPS0009,Swiggy,Food,Operations
2024-02-01,2869,OPS0010,Flipkart,Food,Operations
2024-02-01,397,OPS0011,Flipkart,Office,Operations
2024-02-01,1367,OPS0012,Flipkart,Software,Operations
2024-02-01,3172,OPS0013,Flipkart,Food,Operations
2024-02-01,450,OPS0014,Swiggy,Food,Operations
2024-02-01,409,OPS0015,Uber,Food,Operations
2024-02-01,1383,OPS0016,Uber,Food,Operations
2024-02-01,294,OPS0017,MakeMyTrip,Software,Operations
2024-02-01,635,OPS0018,Uber,Travel,Operations
2024-02-01,324,OPS0019,Amazon,Food,Operations
2024-02-01,3445,OPS0020,Uber,Electronics,Operations
2024-02-01,687,OPS0021,Uber,Software,Operations
2024-02-01,2445,OPS0022,MakeMyTrip,Software,Operations
2024-02-01,1110,OPS0023,Flipkart,Food,Operations
2024-02-01,3878,OPS0024,Swiggy,Food,Operations
2024-02-01,2472,OPS0025,Uber,Software,Operations
2024-02-01,3962,OPS0026,MakeMyTrip,Office,Operations
2024-02-01,1899,OPS0027,Uber,Food,Operations
2024-02-01,1013,OPS0028,Flipkart,Electronics,Operations
2024-02-01,3176,OPS0029,Amazon,Electronics,Operations
2024-02-01,1145,OPS0030,MakeMyTrip,Software,Operations
2024-02-01,1450,OPS0031,MakeMyTrip,Travel,Operations
2024-02-01,17818,OPS0032,MakeMyTrip,Software,Operations
2024-02-01,1951,OPS0033,MakeMyTrip,Travel,Operations
2024-02-01,34118,OPS0034,Amazon,Software,Operations
2024-02-01,2154,OPS0035,Flipkart,Software,Operations
2024-02-01,1247,OPS0036,Uber,Food,Operations
2024-02-01,2628,OPS0037,Swiggy,Food,Operations
2024-02-01,3002,OPS0038,Flipkart,Office,Operations
2024-02-01,3399,OPS0039,MakeMyTrip,Food,Operations
2024-02-01,82860,OPS0040,Swiggy,Travel,Operations
2024-02-01,72019,OPS0041,MakeMyTrip,Electronics,Operations
2024-02-01,988,OPS0042,Uber,Travel,Operations
2024-02-01,1990,OPS0043,Flipkart,Software,Operations
2024-02-01,3359,OPS0044,Swiggy,Travel,Operations
2024-02-01,2006,OPS0045,Uber,Food,Operations
2024-02-01,3815,OPS0046,Amazon,Electronics,Operations
2024-02-01,2572,OPS0047,Uber,Electronics,Operations
2024-02-01,710,OPS0048,Swiggy,Office,Operations
2024-02-01,795,OPS0049,Uber,Travel,Operations
2024-02-01,185725,OPS0050,Amazon,Software,Operations
2024-02-02,233,FIN0001,Swiggy,Software,Finance
2024-02-02,478,FIN0002,Uber,Office,Finance
2024-02-02,807,FIN0003,MakeMyTrip,Electronics,Finance
2024-02-02,1413,FIN0004,Flipkart,Office,Finance
2024-02-02,689,FIN0005,Swiggy,Office,Finance
2024-02-02,2618,FIN0006,MakeMyTrip,Food,Finance
2024-02-02,938,FIN0007,Amazon,Software,Finance
2024-02-02,3638,FIN0008,Flipkart,Office,Finance
2024-02-02,1749,FIN0009,Flipkart,Office,Finance
2024-02-02,369,FIN0010,MakeMyTrip,Office,Finance
2024-02-02,2907,FIN0011,Swiggy,Food,Finance
2024-02-02,2312,FIN0012,MakeMyTrip,Office,Finance
2024-02-02,2674,FIN0013,Swiggy,Electronics,Finance
2024-02-02,1742,FIN0014,Swiggy,Food,Finance
2024-02-02,3537,FIN0015,Flipkart,Travel,Finance
2024-02-02,3308,FIN0016,Amazon,Office,Finance
2024-02-02,1163,FIN0017,Flipkart,Travel,Finance
2024-02-02,2244,FIN0018,Amazon,Office,Finance
2024-02-02,3812,FIN0019,Flipkart,Food,Finance
2024-02-02,3969,FIN0020,MakeMyTrip,Office,Finance
2024-02-02,923,FIN0021,Uber,Food,Finance
2024-02-02,1900,FIN0022,MakeMyTrip,Software,Finance
2024-02-02,1883,FIN0023,Amazon,Food,Finance
2024-02-02,3131,FIN0024,Amazon,Software,Finance
2024-02-02,3384,FIN0025,Amazon,Office,Finance
2024-02-02,3721,FIN0026,Amazon,Software,Finance
2024-02-02,935,FIN0027,Uber,Software,Finance
2024-02-02,2226,FIN0028,Uber,Office,Finance
2024-02-02,671,FIN0029,Swiggy,Office,Finance
2024-02-02,3787,FIN0030,Uber,Office,Finance
2024-02-02,467,FIN0031,MakeMyTrip,Travel,Finance
2024-02-02,1326,FIN0032,Uber,Electronics,Finance
2024-02-02,1448,FIN0033,Amazon,Travel,Finance
2024-02-02,2954,FIN0034,Amazon,Travel,Finance
2024-02-02,2962,FIN0035,Flipkart,Electronics,Finance
2024-02-02,95878,FIN0036,Swiggy,Food,Finance
2024-02-02,29745,FIN0037,MakeMyTrip,Travel,Finance
2024-02-02,2756,FIN0038,Amazon,Travel,Finance
2024-02-02,286,FIN0039,Uber,Office,Finance
2024-02-02,1211,FIN0040,MakeMyTrip,Software,Finance
2024-02-02,1692,FIN0041,Amazon,Software,Finance
2024-02-02,941,FIN0042,Amazon,Electronics,Finance
2024-02-02,3953,FIN0043,Swiggy,Software,Finance
2024-02-02,2403,FIN0044,Amazon,Food,Finance
2024-02-02,142350,FIN0045,MakeMyTrip,Food,Finance
2024-02-02,2066,FIN0046,Swiggy,Electronics,Finance
2024-02-02,3176,FIN0047,Swiggy,Travel,Finance
2024-02-02,3191,FIN0048,Flipkart,Electronics,Finance
2024-02-02,2420,FIN0049,Flipkart,Food,Finance
2024-02-02,2418,FIN0050,Flipkart,Food,Finance
2024-02-02,180467,IT0001,MakeMyTrip,Software,IT
2024-02-02,1728,IT0002,Amazon,Travel,IT
2024-02-02,1634,IT0003,Amazon,Office,IT
2024-02-02,2202,IT0004,Flipkart,Electronics,IT
2024-02-02,2380,IT0005,Amazon,Office,IT
2024-02-02,2939,IT0006,MakeMyTrip,Food,IT
2024-02-02,3729,IT0007,MakeMyTrip,Food,IT
2024-02-02,2152,IT0008,Amazon,Office,IT
2024-02-02,2952,IT0009,Uber,Electronics,IT
2024-02-02,862,IT0010,Flipkart,Software,IT
2024-02-02,3065,IT0011,Swiggy,Travel,IT
2024-02-02,250,IT0012,Uber,Office,IT
2024-02-02,2124,IT0013,Swiggy,Software,IT
2024-02-02,3918,IT0014,MakeMyTrip,Food,IT
2024-02-02,3683,IT0015,Swiggy,Food,IT
2024-02-02,2737,IT0016,Flipkart,Office,IT
2024-02-02,1586,IT0017,MakeMyTrip,Software,IT
2024-02-02,3339,IT0018,Amazon,Electronics,IT
2024-02-02,577,IT0019,MakeMyTrip,Software,IT
2024-02-02,568,IT0020,Flipkart,Software,IT
2024-02-02,1768,IT0021,Amazon,Software,IT
2024-02-02,2405,IT0022,Flipkart,Food,IT
2024-02-02,683,IT0023,Uber,Office,IT
2024-02-02,3758,IT0024,Uber,Travel,IT
2024-02-02,3771,IT0025,Uber,Software,IT
2024-02-02,2896,IT0026,Flipkart,Electronics,IT
2024-02-02,33264,IT0027,Amazon,Food,IT
2024-02-02,2507,IT0028,MakeMyTrip,Travel,IT
2024-02-02,1985,IT0029,Swiggy,Food,IT
2024-02-02,2312,IT0030,MakeMyTrip,Office,IT
2024-02-02,2423,IT0031,MakeMyTrip,Software,IT
2024-02-02,2302,IT0032,MakeMyTrip,Office,IT
2024-02-02,2184,IT0033,MakeMyTrip,Electronics,IT
2024-02-02,3316,IT0034,Swiggy,Electronics,IT
2024-02-02,2830,IT0035,Flipkart,Food,IT
2024-02-02,1749,IT0036,Flipkart,Travel,IT
2024-02-02,714,IT0037,MakeMyTrip,Electronics,IT
2024-02-02,2798,IT0038,Swiggy,Travel,IT
2024-02-02,1730,IT0039,Amazon,Electronics,IT
2024-02-02,1528,IT0040,MakeMyTrip,Food,IT
2024-02-02,3336,IT0041,Amazon,Office,IT
2024-02-02,2780,IT0042,Flipkart,Software,IT
2024-02-02,760,IT0043,MakeMyTrip,Office,IT
2024-02-02,3084,IT0044,Flipkart,Electronics,IT
2024-02-02,554,IT0045,Flipkart,Office,IT
2024-02-02,1272,IT0046,Uber,Software,IT
2024-02-02,1080,IT0047,Amazon,Food,IT
2024-02-02,251,IT0048,Swiggy,Electronics,IT
2024-02-02,2744,IT0049,Uber,Software,IT
2024-02-02,2233,IT0050,MakeMyTrip,Travel,IT
2024-02-02,3713,HR0001,Uber,Software,HR
2024-02-02,461,HR0002,Swiggy,Office,HR
2024-02-02,3748,HR0003,Uber,Office,HR
2024-02-02,2787,HR0004,Swiggy,Software,HR
2024-02-02,3018,HR0005,Swiggy,Food,HR
2024-02-02,2394,HR0006,Amazon,Software,HR
2024-02-02,2177,HR0007,Swiggy,Food,HR
2024-02-02,2852,HR0008,Flipkart,Travel,HR
2024-02-02,2415,HR0009,Swiggy,Software,HR
2024-02-02,79501,HR0010,MakeMyTrip,Software,HR
2024-02-02,3431,HR0011,Swiggy,Food,HR
2024-02-02,1421,HR0012,Amazon,Travel,HR
2024-02-02,2709,HR0013,MakeMyTrip,Office,HR
2024-02-02,935,HR0014,Flipkart,Food,HR
2024-02-02,663,HR0015,MakeMyTrip,Software,HR
2024-02-02,1541,HR0016,Swiggy,Travel,HR
2024-02-02,1152,HR0017,Swiggy,Office,HR
2024-02-02,1472,HR0018,Amazon,Travel,HR
2024-02-02,2243,HR0019,Flipkart,Travel,HR
2024-02-02,1504,HR0020,Swiggy,Travel,HR
2024-02-02,3021,HR0021,Uber,Travel,HR
2024-02-02,1316,HR0022,Uber,Electronics,HR
2024-02-02,3456,HR0023,Amazon,Travel,HR
2024-02-02,1516,HR0024,Flipkart,Software,HR
2024-02-02,2708,HR0025,Swiggy,Electronics,HR
2024-02-02,445,HR0026,MakeMyTrip,Travel,HR
2024-02-02,2005,HR0027,Flipkart,Electronics,HR
2024-02-02,428,HR0028,Uber,Software,HR
2024-02-02,3793,HR0029,Uber,Food,HR
2024-02-02,2363,HR0030,Flipkart,Electronics,HR
2024-02-02,954,HR0031,Flipkart,Software,HR
2024-02-02,1868,HR0032,Amazon,Travel,HR
2024-02-02,2250,HR0033,Flipkart,Food,HR
2024-02-02,965,HR0034,Flipkart,Office,HR
2024-02-02,3282,HR0035,Swiggy,Electronics,HR
2024-02-02,1998,HR0036,Flipkart,Travel,HR
2024-02-02,2650,HR0037,Amazon,Travel,HR
2024-02-02,3338,HR0038,MakeMyTrip,Travel,HR
2024-02-02,3723,HR0039,Flipkart,Food,HR
2024-02-02,2496,HR0040,Uber,Office,HR
2024-02-02,2218,HR0041,MakeMyTrip,Food,HR
2024-02-02,1950,HR0042,Amazon,Software,HR
2024-02-02,1138,HR0043,Flipkart,Travel,HR
2024-02-02,3389,HR0044,Flipkart,Food,HR
2024-02-02,2300,HR0045,MakeMyTrip,Office,HR
2024-02-02,1775,HR0046,MakeMyTrip,Electronics,HR
2024-02-02,1176,HR0047,Swiggy,Office,HR
2024-02-02,3908,HR0048,Amazon,Office,HR
2024-02-02,3161,HR0049,Swiggy,Food,HR
2024-02-02,1373,HR0050,Amazon,Travel,HR
2024-02-02,297,OPS0001,MakeMyTrip,Electronics,Operations
2024-02-02,1880,OPS0002,MakeMyTrip,Electronics,Operations
2024-02-02,3643,OPS0003,Flipkart,Software,Operations
2024-02-02,2191,OPS0004,Flipkart,Office,Operations
2024-02-02,733,OPS0005,Amazon,Software,Operations
2024-02-02,251,OPS0006,Amazon,Software,Operations
2024-02-02,3889,OPS0007,Swiggy,Travel,Operations
2024-02-02,2704,OPS0008,Swiggy,Software,Operations
2024-02-02,3002,OPS0009,MakeMyTrip,Electronics,Operations
2024-02-02,2202,OPS0010,Uber,Office,Operations
2024-02-02,109043,OPS0011,Amazon,Food,Operations
2024-02-02,3523,OPS0012,Uber,Software,Operations
2024-02-02,311,OPS0013,MakeMyTrip,Food,Operations
2024-02-02,1609,OPS0014,Swiggy,Electronics,Operations
2024-02-02,3136,OPS0015,Uber,Food,Operations
2024-02-02,1219,OPS0016,Uber,Food,Operations
2024-02-02,1177,OPS0017,Swiggy,Food,Operations
2024-02-02,3345,OPS0018,Uber,Food,Operations
2024-02-02,1584,OPS0019,Flipkart,Office,Operations
2024-02-02,3516,OPS0020,MakeMyTrip,Software,Operations
2024-02-02,1952,OPS0021,Swiggy,Travel,Operations
2024-02-02,2681,OPS0022,Flipkart,Software,Operations
2024-02-02,2607,OPS0023,Uber,Travel,Operations
2024-02-02,763,OPS0024,Uber,Electronics,Operations
2024-02-02,330,OPS0025,Uber,Food,Operations
2024-02-02,3831,OPS0026,Uber,Office,Operations
2024-02-02,2202,OPS0027,Amazon,Travel,Operations
2024-02-02,2834,OPS0028,MakeMyTrip,Office,Operations
2024-02-02,2947,OPS0029,Uber,Electronics,Operations
2024-02-02,1699,OPS0030,Amazon,Office,Operations
2024-02-02,2790,OPS0031,Swiggy,Travel,Operations
2024-02-02,1554,OPS0032,Amazon,Office,Operations
2024-02-02,2692,OPS0033,Flipkart,Travel,Operations
2024-02-02,3809,OPS0034,Uber,Electronics,Operations
2024-02-02,3352,OPS0035,Uber,Office,Operations
2024-02-02,2463,OPS0036,MakeMyTrip,Office,Operations
2024-02-02,3234,OPS0037,Flipkart,Software,Operations
2024-02-02,3476,OPS0038,Amazon,Software,Operations
2024-02-02,1227,OPS0039,Flipkart,Software,Operations
2024-02-02,3096,OPS0040,Uber,Office,Operations
2024-02-02,3499,OPS0041,Uber,Software,Operations
2024-02-02,2398,OPS0042,Amazon,Software,Operations
2024-02-02,871,OPS0043,Amazon,Food,Operations
2024-02-02,2363,OPS0044,MakeMyTrip,Food,Operations
2024-02-02,1143,OPS0045,Swiggy,Office,Operations
2024-02-02,918,OPS0046,Uber,Office,Operations
2024-02-02,2434,OPS0047,Amazon,Software,Operations
2024-02-02,2147,OPS0048,Amazon,Office,Operations
2024-02-02,3427,OPS0049,MakeMyTrip,Food,Operations
2024-02-02,3549,OPS0050,Amazon,Software,Operations
2024-02-03,3042,FIN0001,Amazon,Food,Finance
2024-02-03,3831,FIN0002,Flipkart,Food,Finance
2024-02-03,3767,FIN0003,Swiggy,Travel,Finance
2024-02-03,3725,FIN0004,Flipkart,Travel,Finance
2024-02-03,2478,FIN0005,Swiggy,Software,Finance
2024-02-03,3054,FIN0006,MakeMyTrip,Electronics,Finance
2024-02-03,1814,FIN0007,Uber,Office,Finance
2024-02-03,538,FIN0008,Uber,Office,Finance
2024-02-03,2434,FIN0009,MakeMyTrip,Electronics,Finance
2024-02-03,3962,FIN0010,Swiggy,Travel,Finance
2024-02-03,2635,FIN0011,Amazon,Electronics,Finance
2024-02-03,2608,FIN0012,Amazon,Software,Finance
2024-02-03,1242,FIN0013,MakeMyTrip,Food,Finance
2024-02-03,2798,FIN0014,Swiggy,Electronics,Finance
2024-02-03,363,FIN0015,MakeMyTrip,Software,Finance
2024-02-03,2824,FIN0016,MakeMyTrip,Travel,Finance
2024-02-03,86497,FIN0017,Swiggy,Electronics,Finance
2024-02-03,2629,FIN0018,Flipkart,Electronics,Finance
2024-02-03,3276,FIN0019,Amazon,Electronics,Finance
2024-02-03,142478,FIN0020,Flipkart,Office,Finance
2024-02-03,463,FIN0021,MakeMyTrip,Electronics,Finance
2024-02-03,2836,FIN0022,Uber,Electronics,Finance
2024-02-03,503,FIN0023,Uber,Office,Finance
2024-02-03,801,FIN0024,Uber,Software,Finance
2024-02-03,1412,FIN0025,Swiggy,Office,Finance
2024-02-03,3886,FIN0026,Amazon,Travel,Finance
2024-02-03,1955,FIN0027,Swiggy,Electronics,Finance
2024-02-03,1342,FIN0028,MakeMyTrip,Office,Finance
2024-02-03,1319,FIN0029,Amazon,Travel,Finance
2024-02-03,3690,FIN0030,Amazon,Travel,Finance
2024-02-03,3835,FIN0031,MakeMyTrip,Travel,Finance
2024-02-03,3633,FIN0032,MakeMyTrip,Electronics,Finance
2024-02-03,338,FIN0033,Flipkart,Electronics,Finance
2024-02-03,3201,FIN0034,Amazon,Office,Finance
2024-02-03,3106,FIN0035,Swiggy,Software,Finance
2024-02-03,1163,FIN0036,Amazon,Travel,Finance
2024-02-03,1880,FIN0037,Swiggy,Travel,Finance
2024-02-03,1920,FIN0038,Flipkart,Travel,Finance
2024-02-03,2815,FIN0039,Uber,Travel,Finance
2024-02-03,555,FIN0040,Swiggy,Food,Finance
2024-02-03,1935,FIN0041,MakeMyTrip,Software,Finance
2024-02-03,1852,FIN0042,Flipkart,Electronics,Finance
2024-02-03,2788,FIN0043,Flipkart,Travel,Finance
2024-02-03,3570,FIN0044,MakeMyTrip,Electronics,Finance
2024-02-03,542,FIN0045,Uber,Software,Finance
2024-02-03,1349,FIN0046,Flipkart,Food,Finance
2024-02-03,34019,FIN0047,Amazon,Software,Finance
2024-02-03,146129,FIN0048,MakeMyTrip,Office,Finance
2024-02-03,853,FIN0049,Flipkart,Software,Finance
2024-02-03,561,FIN0050,Amazon,Office,Finance
2024-02-03,1120,IT0001,Swiggy,Food,IT
2024-02-03,490,IT0002,MakeMyTrip,Office,IT
2024-02-03,166693,IT0003,Flipkart,Office,IT
2024-02-03,2726,IT0004,Amazon,Software,IT
2024-02-03,3026,IT0005,Flipkart,Office,IT
2024-02-03,574,IT0006,MakeMyTrip,Food,IT
2024-02-03,77806,IT0007,Flipkart,Food,IT
2024-02-03,640,IT0008,Uber,Office,IT
2024-02-03,1229,IT0009,Swiggy,Software,IT
2024-02-03,3038,IT0010,MakeMyTrip,Travel,IT
2024-02-03,1087,IT0011,Flipkart,Food,IT
2024-02-03,1334,IT0012,Uber,Electronics,IT
2024-02-03,2337,IT0013,MakeMyTrip,Electronics,IT
2024-02-03,546,IT0014,Amazon,Food,IT
2024-02-03,1880,IT0015,Swiggy,Food,IT
2024-02-03,477,IT0016,MakeMyTrip,Office,IT
2024-02-03,1693,IT0017,Flipkart,Food,IT
2024-02-03,1440,IT0018,Swiggy,Software,IT
2024-02-03,674,IT0019,MakeMyTrip,Food,IT
2024-02-03,1814,IT0020,Uber,Food,IT
2024-02-03,3591,IT0021,Swiggy,Travel,IT
2024-02-03,3761,IT0022,Uber,Food,IT
2024-02-03,3351,IT0023,Swiggy,Food,IT
2024-02-03,915,IT0024,Swiggy,Software,IT
2024-02-03,3418,IT0025,MakeMyTrip,Electronics,IT
2024-02-03,123633,IT0026,Flipkart,Software,IT
2024-02-03,1986,IT0027,Swiggy,Food,IT
2024-02-03,3616,IT0028,Uber,Software,IT
2024-02-03,1120,IT0029,Uber,Food,IT
2024-02-03,2374,IT0030,MakeMyTrip,Travel,IT
2024-02-03,1276,IT0031,Amazon,Food,IT
2024-02-03,2569,IT0032,Uber,Electronics,IT
2024-02-03,3303,IT0033,Swiggy,Electronics,IT
2024-02-03,2227,IT0034,Swiggy,Software,IT
2024-02-03,1070,IT0035,Amazon,Electronics,IT
2024-02-03,856,IT0036,MakeMyTrip,Travel,IT
2024-02-03,560,IT0037,Amazon,Software,IT
2024-02-03,816,IT0038,MakeMyTrip,Office,IT
2024-02-03,3249,IT0039,MakeMyTrip,Travel,IT
2024-02-03,3039,IT0040,Swiggy,Electronics,IT
2024-02-03,2807,IT0041,MakeMyTrip,Food,IT
2024-02-03,3872,IT0042,MakeMyTrip,Food,IT
