date,amount,emp_id,vendor,category,department
2024-01-16,90805,IT0044,Amazon,Travel,IT
2024-01-16,888,IT0045,Uber,Office,IT
2024-01-16,1964,IT0046,MakeMyTrip,Food,IT
2024-01-16,3566,IT0047,Amazon,Software,IT
2024-01-16,363,IT0048,Uber,Food,IT
2024-01-16,2832,IT0049,Amazon,Electronics,IT
2024-01-16,1177,IT0050,MakeMyTrip,Food,IT
2024-01-16,1319,HR0001,Flipkart,Food,HR
2024-01-16,2208,HR0002,Amazon,Food,HR
2024-01-16,658,HR0003,Flipkart,Food,HR
2024-01-16,2811,HR0004,Flipkart,Office,HR
2024-01-16,1510,HR0005,MakeMyTrip,Electronics,HR
2024-01-16,1946,HR0006,Flipkart,Office,HR
2024-01-16,2681,HR0007,Swiggy,Travel,HR
2024-01-16,590,HR0008,Swiggy,Travel,HR
2024-01-16,1597,HR0009,MakeMyTrip,Food,HR
2024-01-16,3503,HR0010,Swiggy,Travel,HR
2024-01-16,764,HR0011,Swiggy,Food,HR
2024-01-16,3289,HR0012,Swiggy,Software,HR
2024-01-16,3496,HR0013,Uber,Office,HR
2024-01-16,2596,HR0014,Uber,Food,HR
2024-01-16,1259,HR0015,MakeMyTrip,Travel,HR
2024-01-16,2219,HR0016,Flipkart,Travel,HR
2024-01-16,1152,HR0017,Uber,Food,HR
2024-01-16,3083,HR0018,Amazon,Travel,HR
2024-01-16,487,HR0019,Flipkart,Electronics,HR
2024-01-16,1061,HR0020,Uber,Food,HR
2024-01-16,1684,HR0021,Swiggy,Travel,HR
2024-01-16,3205,HR0022,Swiggy,Software,HR
2024-01-16,2595,HR0023,MakeMyTrip,Office,HR
2024-01-16,3824,HR0024,Swiggy,Electronics,HR
2024-01-16,560,HR0025,Swiggy,Food,HR
2024-01-16,24586,HR0026,Uber,Software,HR
2024-01-16,3633,HR0027,Flipkart,Office,HR
2024-01-16,3198,HR0028,Amazon,Electronics,HR
2024-01-16,3894,HR0029,Flipkart,Food,HR
2024-01-16,884,HR0030,Amazon,Electronics,HR
2024-01-16,2497,HR0031,Flipkart,Food,HR
2024-01-16,1865,HR0032,Amazon,Food,HR
2024-01-16,1281,HR0033,Uber,Food,HR
2024-01-16,2594,HR0034,Flipkart,Software,HR
2024-01-16,1293,HR0035,Swiggy,Food,HR
2024-01-16,3785,HR0036,Swiggy,Office,HR
2024-01-16,990,HR0037,Swiggy,Electronics,HR
2024-01-16,1984,HR0038,Amazon,Software,HR
2024-01-16,3638,HR0039,Flipkart,Food,HR
2024-01-16,1273,HR0040,Swiggy,Food,HR
2024-01-16,345,HR0041,Amazon,Software,HR
2024-01-16,2793,HR0042,MakeMyTrip,Electronics,HR
2024-01-16,662,HR0043,Flipkart,Electronics,HR
2024-01-16,3846,HR0044,Amazon,Electronics,HR
2024-01-16,1359,HR0045,Flipkart,Travel,HR
2024-01-16,1306,HR0046,Swiggy,Office,HR
2024-01-16,437,HR0047,Flipkart,Food,HR
2024-01-16,2939,HR0048,MakeMyTrip,Office,HR
2024-01-16,2681,HR0049,MakeMyTrip,Office,HR
2024-01-16,3402,HR0050,MakeMyTrip,Office,HR
2024-01-16,2071,OPS0001,Flipkart,Travel,Operations
2024-01-16,2270,OPS0002,Swiggy,Software,Operations
2024-01-16,3953,OPS0003,Uber,Food,Operations
2024-01-16,2474,OPS0004,Amazon,Software,Operations
2024-01-16,1958,OPS0005,Uber,Software,Operations
2024-01-16,1688,OPS0006,Swiggy,Office,Operations
2024-01-16,1059,OPS0007,Amazon,Travel,Operations
2024-01-16,40323,OPS0008,Amazon,Office,Operations
2024-01-16,3363,OPS0009,Uber,Food,Operations
2024-01-16,1526,OPS0010,Uber,Office,Operations
2024-01-16,3908,OPS0011,Uber,Electronics,Operations
2024-01-16,2982,OPS0012,Amazon,Travel,Operations
2024-01-16,1000,OPS0013,Swiggy,Electronics,Operations
2024-01-16,2408,OPS0014,Amazon,Food,Operations
2024-01-16,1886,OPS0015,MakeMyTrip,Travel,Operations
2024-01-16,214,OPS0016,Swiggy,Travel,Operations
2024-01-16,96077,OPS0017,Flipkart,Travel,Operations
2024-01-16,3831,OPS0018,MakeMyTrip,Food,Operations
2024-01-16,1134,OPS0019,Amazon,Office,Operations
2024-01-16,601,OPS0020,MakeMyTrip,Food,Operations
2024-01-16,2322,OPS0021,Uber,Food,Operations
2024-01-16,3175,OPS0022,MakeMyTrip,Travel,Operations
2024-01-16,3879,OPS0023,Swiggy,Office,Operations
2024-01-16,1205,OPS0024,MakeMyTrip,Software,Operations
2024-01-16,1619,OPS0025,Uber,Electronics,Operations
2024-01-16,2315,OPS0026,Flipkart,Electronics,Operations
2024-01-16,375,OPS0027,Flipkart,Electronics,Operations
2024-01-16,3071,OPS0028,Amazon,Electronics,Operations
2024-01-16,3217,OPS0029,Flipkart,Food,Operations
2024-01-16,1753,OPS0030,Amazon,Office,Operations
2024-01-16,1395,OPS0031,Amazon,Office,Operations
2024-01-16,2641,OPS0032,Flipkart,Travel,Operations
2024-01-16,1341,OPS0033,Flipkart,Software,Operations
2024-01-16,2516,OPS0034,Swiggy,Office,Operations
2024-01-16,2404,OPS0035,Amazon,Office,Operations
2024-01-16,349,OPS0036,Amazon,Food,Operations
2024-01-16,385,OPS0037,Flipkart,Food,Operations
2024-01-16,2591,OPS0038,Flipkart,Software,Operations
2024-01-16,876,OPS0039,Flipkart,Electronics,Operations
2024-01-16,1651,OPS0040,Amazon,Electronics,Operations
2024-01-16,1864,OPS0041,Flipkart,Office,Operations
2024-01-16,306,OPS0042,Uber,Office,Operations
2024-01-16,3630,OPS0043,MakeMyTrip,Food,Operations
2024-01-16,2320,OPS0044,Swiggy,Software,Operations
2024-01-16,3632,OPS0045,MakeMyTrip,Food,Operations
2024-01-16,3823,OPS0046,Amazon,Food,Operations
2024-01-16,1780,OPS0047,MakeMyTrip,Office,Operations
2024-01-16,375,OPS0048,Uber,Electronics,Operations
2024-01-16,1903,OPS0049,Amazon,Food,Operations
2024-01-16,1037,OPS0050,Uber,Electronics,Operations
2024-01-17,1244,FIN0001,Uber,Travel,Finance
2024-01-17,3001,FIN0002,Flipkart,Software,Finance
2024-01-17,3022,FIN0003,Amazon,Office,Finance
2024-01-17,2529,FIN0004,Amazon,Office,Finance
2024-01-17,3786,FIN0005,Uber,Office,Finance
2024-01-17,1290,FIN0006,Amazon,Electronics,Finance
2024-01-17,3975,FIN0007,MakeMyTrip,Software,Finance
2024-01-17,2033,FIN0008,MakeMyTrip,Travel,Finance
2024-01-17,1315,FIN0009,Flipkart,Office,Finance
2024-01-17,1004,FIN0010,MakeMyTrip,Office,Finance
2024-01-17,1256,FIN0011,MakeMyTrip,Office,Finance
2024-01-17,2250,FIN0012,Amazon,Software,Finance
2024-01-17,1998,FIN0013,Flipkart,Office,Finance
2024-01-17,1389,FIN0014,Flipkart,Electronics,Finance
2024-01-17,1459,FIN0015,Amazon,Office,Finance
2024-01-17,2641,FIN0016,Swiggy,Software,Finance
2024-01-17,1593,FIN0017,Uber,Travel,Finance
2024-01-17,2867,FIN0018,MakeMyTrip,Office,Finance
2024-01-17,1347,FIN0019,Uber,Software,Finance
2024-01-17,849,FIN0020,Swiggy,Office,Finance
2024-01-17,2201,FIN0021,Flipkart,Food,Finance
2024-01-17,1715,FIN0022,Amazon,Electronics,Finance
2024-01-17,2121,FIN0023,Swiggy,Office,Finance
2024-01-17,250,FIN0024,Uber,Electronics,Finance
2024-01-17,98320,FIN0025,Swiggy,Travel,Finance
2024-01-17,2977,FIN0026,MakeMyTrip,Food,Finance
2024-01-17,3250,FIN0027,Swiggy,Electronics,Finance
2024-01-17,1354,FIN0028,Uber,Travel,Finance
2024-01-17,1298,FIN0029,Flipkart,Food,Finance
2024-01-17,3472,FIN0030,Flipkart,Software,Finance
2024-01-17,2154,FIN0031,Flipkart,Electronics,Finance
2024-01-17,381,FIN0032,Amazon,Software,Finance
2024-01-17,2327,FIN0033,Swiggy,Office,Finance
2024-01-17,451,FIN0034,Amazon,Office,Finance
2024-01-17,2476,FIN0035,Swiggy,Electronics,Finance
2024-01-17,1755,FIN0036,Uber,Electronics,Finance
2024-01-17,118839,FIN0037,Flipkart,Travel,Finance
2024-01-17,412,FIN0038,Flipkart,Software,Finance
2024-01-17,1413,FIN0039,Flipkart,Travel,Finance
2024-01-17,2901,FIN0040,MakeMyTrip,Office,Finance
2024-01-17,1526,FIN0041,Uber,Software,Finance
2024-01-17,3817,FIN0042,Swiggy,Software,Finance
2024-01-17,3308,FIN0043,Uber,Software,Finance
2024-01-17,245,FIN0044,Flipkart,Travel,Finance
2024-01-17,2079,FIN0045,Uber,Office,Finance
2024-01-17,1215,FIN0046,Amazon,Food,Finance
2024-01-17,1200,FIN0047,Uber,Electronics,Finance
2024-01-17,2307,FIN0048,Swiggy,Software,Finance
2024-01-17,1278,FIN0049,Amazon,Software,Finance
2024-01-17,3076,FIN0050,MakeMyTrip,Food,Finance
2024-01-17,2726,IT0001,Flipkart,Travel,IT
2024-01-17,710,IT0002,Flipkart,Travel,IT
2024-01-17,1336,IT0003,Uber,Food,IT
2024-01-17,2679,IT0004,Flipkart,Software,IT
2024-01-17,733,IT0005,Uber,Software,IT
2024-01-17,2668,IT0006,Uber,Electronics,IT
2024-01-17,310,IT0007,Flipkart,Office,IT
2024-01-17,561,IT0008,Swiggy,Food,IT
2024-01-17,686,IT0009,Swiggy,Electronics,IT
2024-01-17,1862,IT0010,Flipkart,Office,IT
2024-01-17,699,IT0011,MakeMyTrip,Travel,IT
2024-01-17,1746,IT0012,MakeMyTrip,Electronics,IT
2024-01-17,2614,IT0013,Swiggy,Electronics,IT
2024-01-17,1337,IT0014,Uber,Food,IT
2024-01-17,2399,IT0015,MakeMyTrip,Food,IT
2024-01-17,394,IT0016,Flipkart,Food,IT
2024-01-17,3909,IT0017,Flipkart,Food,IT
2024-01-17,2481,IT0018,Flipkart,Software,IT
2024-01-17,1496,IT0019,MakeMyTrip,Electronics,IT
2024-01-17,782,IT0020,Flipkart,Food,IT
2024-01-17,585,IT0021,MakeMyTrip,Travel,IT
2024-01-17,3127,IT0022,Flipkart,Software,IT
2024-01-17,3503,IT0023,Amazon,Software,IT
2024-01-17,3555,IT0024,Swiggy,Electronics,IT
2024-01-17,876,IT0025,MakeMyTrip,Food,IT
2024-01-17,600,IT0026,Flipkart,Office,IT
2024-01-17,598,IT0027,MakeMyTrip,Travel,IT
2024-01-17,1452,IT0028,Uber,Office,IT
2024-01-17,3452,IT0029,MakeMyTrip,Food,IT
2024-01-17,2427,IT0030,Uber,Software,IT
2024-01-17,2899,IT0031,Uber,Software,IT
2024-01-17,986,IT0032,Swiggy,Software,IT
2024-01-17,3603,IT0033,Uber,Food,IT
2024-01-17,3475,IT0034,Flipkart,Food,IT
2024-01-17,3796,IT0035,Flipkart,Travel,IT
2024-01-17,1509,IT0036,Swiggy,Travel,IT
2024-01-17,1560,IT0037,Uber,Travel,IT
2024-01-17,409,IT0038,Flipkart,Electronics,IT
2024-01-17,2048,IT0039,MakeMyTrip,Electronics,IT
2024-01-17,2239,IT0040,Uber,Electronics,IT
2024-01-17,3124,IT0041,Uber,Software,IT
2024-01-17,2891,IT0042,Amazon,Office,IT
2024-01-17,2002,IT0043,Amazon,Food,IT
2024-01-17,2732,IT0044,Amazon,Software,IT
2024-01-17,3891,IT0045,Uber,Food,IT
2024-01-17,3018,IT0046,Swiggy,Office,IT
2024-01-17,3314,IT0047,Swiggy,Travel,IT
2024-01-17,2353,IT0048,Uber,Software,IT
2024-01-17,1116,IT0049,Amazon,Food,IT
2024-01-17,2787,IT0050,Swiggy,Food,IT
2024-01-17,1657,HR0001,Uber,Software,HR
2024-01-17,1965,HR0002,Swiggy,Office,HR
2024-01-17,188748,HR0003,Amazon,Travel,HR
2024-01-17,3337,HR0004,Swiggy,Food,HR
2024-01-17,2664,HR0005,Flipkart,Office,HR
2024-01-17,3587,HR0006,Swiggy,Food,HR
2024-01-17,1272,HR0007,Swiggy,Electronics,HR
2024-01-17,1405,HR0008,Flipkart,Travel,HR
2024-01-17,1750,HR0009,Swiggy,Office,HR
2024-01-17,2220,HR0010,MakeMyTrip,Electronics,HR
2024-01-17,953,HR0011,Swiggy,Travel,HR
2024-01-17,3347,HR0012,Amazon,Office,HR
2024-01-17,1639,HR0013,MakeMyTrip,Food,HR
2024-01-17,84606,HR0014,Amazon,Electronics,HR
2024-01-17,3995,HR0015,Uber,Food,HR
2024-01-17,3290,HR0016,Uber,Food,HR
2024-01-17,2077,HR0017,Swiggy,Food,HR
2024-01-17,3702,HR0018,Flipkart,Office,HR
2024-01-17,278,HR0019,Flipkart,Food,HR
2024-01-17,957,HR0020,MakeMyTrip,Electronics,HR
2024-01-17,2319,HR0021,MakeMyTrip,Electronics,HR
2024-01-17,2353,HR0022,Flipkart,Food,HR
2024-01-17,2354,HR0023,Flipkart,Software,HR
2024-01-17,3175,HR0024,Flipkart,Food,HR
2024-01-17,2897,HR0025,MakeMyTrip,Office,HR
2024-01-17,3451,HR0026,Amazon,Software,HR
2024-01-17,3771,HR0027,Amazon,Food,HR
2024-01-17,1424,HR0028,Uber,Software,HR
2024-01-17,1314,HR0029,Amazon,Software,HR
2024-01-17,145615,HR0030,Flipkart,Food,HR
2024-01-17,3361,HR0031,Swiggy,Electronics,HR
2024-01-17,1480,HR0032,Amazon,Travel,HR
2024-01-17,309,HR0033,Swiggy,Electronics,HR
2024-01-17,822,HR0034,Flipkart,Food,HR
2024-01-17,3111,HR0035,Swiggy,Electronics,HR
2024-01-17,1977,HR0036,Uber,Office,HR
2024-01-17,2057,HR0037,Amazon,Electronics,HR
2024-01-17,2416,HR0038,Swiggy,Software,HR
2024-01-17,3455,HR0039,Flipkart,Electronics,HR
2024-01-17,2503,HR0040,Swiggy,Software,HR
2024-01-17,2472,HR0041,MakeMyTrip,Food,HR
2024-01-17,1482,HR0042,Amazon,Office,HR
2024-01-17,227,HR0043,Flipkart,Food,HR
2024-01-17,1388,HR0044,MakeMyTrip,Travel,HR
2024-01-17,1681,HR0045,Flipkart,Office,HR
2024-01-17,657,HR0046,Uber,Software,HR
2024-01-17,3140,HR0047,Uber,Office,HR
2024-01-17,1475,HR0048,Flipkart,Travel,HR
2024-01-17,3066,HR0049,Flipkart,Office,HR
2024-01-17,2431,HR0050,Flipkart,Software,HR
2024-01-17,2844,OPS0001,Swiggy,Electronics,Operations
2024-01-17,1226,OPS0002,Flipkart,Travel,Operations
2024-01-17,3075,OPS0003,Flipkart,Office,Operations
2024-01-17,3448,OPS0004,Amazon,Food,Operations
2024-01-17,2759,OPS0005,Swiggy,Food,Operations
2024-01-17,3961,OPS0006,Swiggy,Electronics,Operations
2024-01-17,3814,OPS0007,Flipkart,Software,Operations
2024-01-17,1887,OPS0008,Swiggy,Travel,Operations
2024-01-17,2345,OPS0009,Swiggy,Office,Operations
2024-01-17,935,OPS0010,Swiggy,Travel,Operations
2024-01-17,2589,OPS0011,Amazon,Software,Operations
2024-01-17,1370,OPS0012,Uber,Electronics,Operations
2024-01-17,2948,OPS0013,Swiggy,Electronics,Operations
2024-01-17,3256,OPS0014,Uber,Software,Operations
2024-01-17,1287,OPS0015,Swiggy,Software,Operations
2024-01-17,2476,OPS0016,Uber,Software,Operations
2024-01-17,1898,OPS0017,Uber,Software,Operations
2024-01-17,3683,OPS0018,Uber,Electronics,Operations
2024-01-17,3245,OPS0019,Swiggy,Office,Operations
2024-01-17,1570,OPS0020,Uber,Food,Operations
2024-01-17,3666,OPS0021,Amazon,Electronics,Operations
2024-01-17,3738,OPS0022,Flipkart,Software,Operations
2024-01-17,3987,OPS0023,Amazon,Electronics,Operations
2024-01-17,3092,OPS0024,Uber,Electronics,Operations
2024-01-17,2237,OPS0025,MakeMyTrip,Electronics,Operations
2024-01-17,988,OPS0026,Flipkart,Food,Operations
2024-01-17,3130,OPS0027,Amazon,Food,Operations
2024-01-17,1562,OPS0028,Swiggy,Software,Operations
2024-01-17,3636,OPS0029,MakeMyTrip,Food,Operations
2024-01-17,3206,OPS0030,Swiggy,Electronics,Operations
2024-01-17,2617,OPS0031,MakeMyTrip,Travel,Operations
2024-01-17,2257,OPS0032,Uber,Office,Operations
2024-01-17,1088,OPS0033,Uber,Office,Operations
2024-01-17,3722,OPS0034,Amazon,Travel,Operations
2024-01-17,2957,OPS0035,Amazon,Travel,Operations
2024-01-17,3310,OPS0036,Swiggy,Food,Operations
2024-01-17,2862,OPS0037,MakeMyTrip,Electronics,Operations
2024-01-17,1484,OPS0038,Uber,Software,Operations
2024-01-17,1828,OPS0039,Amazon,Software,Operations
2024-01-17,410,OPS0040,Uber,Travel,Operations
2024-01-17,1270,OPS0041,Flipkart,Food,Operations
2024-01-17,2077,OPS0042,Amazon,Travel,Operations
2024-01-17,2935,OPS0043,MakeMyTrip,Food,Operations
2024-01-17,3896,OPS0044,Uber,Food,Operations
2024-01-17,2483,OPS0045,Flipkart,Software,Operations
2024-01-17,1486,OPS0046,Swiggy,Travel,Operations
2024-01-17,1266,OPS0047,Swiggy,Food,Operations
2024-01-17,1265,OPS0048,MakeMyTrip,Office,Operations
2024-01-17,1255,OPS0049,Amazon,Office,Operations
2024-01-17,2744,OPS0050,Flipkart,Office,Operations
2024-01-18,1275,FIN0001,Uber,Electronics,Finance
2024-01-18,781,FIN0002,Amazon,Office,Finance
2024-01-18,2806,FIN0003,Swiggy,Electronics,Finance
2024-01-18,3696,FIN0004,Swiggy,Electronics,Finance
2024-01-18,3654,FIN0005,Swiggy,Software,Finance
2024-01-18,1637,FIN0006,Flipkart,Food,Finance
2024-01-18,3132,FIN0007,Flipkart,Electronics,Finance
2024-01-18,976,FIN0008,Flipkart,Office,Finance
2024-01-18,3528,FIN0009,MakeMyTrip,Office,Finance
2024-01-18,3736,FIN0010,Uber,Food,Finance
2024-01-18,302,FIN0011,Uber,Office,Finance
2024-01-18,506,FIN0012,Amazon,Software,Finance
2024-01-18,2877,FIN0013,Swiggy,Travel,Finance
2024-01-18,1393,FIN0014,Swiggy,Electronics,Finance
2024-01-18,777,FIN0015,MakeMyTrip,Software,Finance
2024-01-18,56354,FIN0016,Amazon,Travel,Finance
2024-01-18,1084,FIN0017,Swiggy,Office,Finance
2024-01-18,1834,FIN0018,MakeMyTrip,Office,Finance
2024-01-18,2740,FIN0019,Uber,Travel,Finance
2024-01-18,2767,FIN0020,Flipkart,Office,Finance
2024-01-18,3525,FIN0021,MakeMyTrip,Food,Finance
2024-01-18,3042,FIN0022,MakeMyTrip,Travel,Finance
2024-01-18,515,FIN0023,MakeMyTrip,Food,Finance
2024-01-18,3030,FIN0024,Uber,Electronics,Finance
2024-01-18,3301,FIN0025,Swiggy,Office,Finance
2024-01-18,1155,FIN0026,Uber,Office,Finance
2024-01-18,1787,FIN0027,Amazon,Food,Finance
2024-01-18,791,FIN0028,Flipkart,Travel,Finance
2024-01-18,843,FIN0029,MakeMyTrip,Food,Finance
2024-01-18,2793,FIN0030,Uber,Electronics,Finance
2024-01-18,3822,FIN0031,Flipkart,Electronics,Finance
2024-01-18,3707,FIN0032,Flipkart,Office,Finance
2024-01-18,1850,FIN0033,Swiggy,Electronics,Finance
2024-01-18,3044,FIN0034,MakeMyTrip,Office,Finance
2024-01-18,2702,FIN0035,MakeMyTrip,Office,Finance
2024-01-18,2569,FIN0036,Flipkart,Software,Finance
2024-01-18,389,FIN0037,Uber,Office,Finance
2024-01-18,3952,FIN0038,Swiggy,Software,Finance
2024-01-18,1417,FIN0039,Uber,Software,Finance
2024-01-18,2940,FIN0040,Uber,Travel,Finance
2024-01-18,1980,FIN0041,MakeMyTrip,Software,Finance
2024-01-18,92879,FIN0042,Flipkart,Electronics,Finance
2024-01-18,3478,FIN0043,MakeMyTrip,Electronics,Finance
2024-01-18,1316,FIN0044,Uber,Travel,Finance
2024-01-18,1331,FIN0045,MakeMyTrip,Software,Finance
2024-01-18,2544,FIN0046,MakeMyTrip,Travel,Finance
2024-01-18,3290,FIN0047,Amazon,Food,Finance
2024-01-18,3041,FIN0048,Flipkart,Electronics,Finance
2024-01-18,427,FIN0049,Uber,Food,Finance
2024-01-18,3268,FIN0050,Amazon,Food,Finance
2024-01-18,656,IT0001,Flipkart,Office,IT
2024-01-18,2485,IT0002,Uber,Food,IT
2024-01-18,3294,IT0003,Flipkart,Office,IT
2024-01-18,271,IT0004,Uber,Software,IT
2024-01-18,584,IT0005,Flipkart,Software,IT
2024-01-18,129579,IT0006,Flipkart,Software,IT
2024-01-18,3875,IT0007,Amazon,Office,IT
2024-01-18,1473,IT0008,Swiggy,Software,IT
2024-01-18,3737,IT0009,Swiggy,Travel,IT
2024-01-18,2022,IT0010,Flipkart,Food,IT
2024-01-18,2334,IT0011,Amazon,Software,IT
2024-01-18,1971,IT0012,MakeMyTrip,Software,IT
2024-01-18,2095,IT0013,Uber,Food,IT
2024-01-18,3247,IT0014,Amazon,Food,IT
2024-01-18,3506,IT0015,Amazon,Electronics,IT
2024-01-18,2573,IT0016,Amazon,Travel,IT
2024-01-18,1120,IT0017,Flipkart,Software,IT
2024-01-18,1758,IT0018,Amazon,Software,IT
2024-01-18,3221,IT0019,Uber,Electronics,IT
2024-01-18,3143,IT0020,Amazon,Electronics,IT
2024-01-18,457,IT0021,Swiggy,Office,IT
2024-01-18,3562,IT0022,Uber,Travel,IT
2024-01-18,3876,IT0023,Uber,Office,IT
2024-01-18,3192,IT0024,Swiggy,Office,IT
2024-01-18,798,IT0025,Flipkart,Office,IT
2024-01-18,139972,IT0026,Amazon,Office,IT
2024-01-18,2622,IT0027,Uber,Travel,IT
2024-01-18,3613,IT0028,Swiggy,Software,IT
2024-01-18,1873,IT0029,Uber,Electronics,IT
2024-01-18,699,IT0030,Uber,Office,IT
2024-01-18,1498,IT0031,Flipkart,Electronics,IT
2024-01-18,1745,IT0032,Amazon,Office,IT
2024-01-18,2037,IT0033,Flipkart,Food,IT
2024-01-18,3996,IT0034,MakeMyTrip,Food,IT
2024-01-18,633,IT0035,MakeMyTrip,Travel,IT
2024-01-18,688,IT0036,Flipkart,Office,IT
2024-01-18,2670,IT0037,Amazon,Food,IT
2024-01-18,287,IT0038,Amazon,Travel,IT
2024-01-18,845,IT0039,Swiggy,Office,IT
2024-01-18,2348,IT0040,Swiggy,Office,IT
2024-01-18,489,IT0041,MakeMyTrip,Office,IT
2024-01-18,2177,IT0042,Uber,Food,IT
2024-01-18,818,IT0043,Flipkart,Food,IT
